eta,rv_full,rv_hollow,rho,rho_error,rms_radius,dimensionless_penalty,objective,ari,trustworthiness_15
0.0,0.6118041276931763,0.7527084946632385,0.9939466612884078,0.003946661288407816,24.158803939819336,0.0,0.7527084946632385,0.3860004717077224,0.9526018040802563
100.0,0.6156353950500488,0.7526205778121948,0.9937761067270695,0.003776106727069517,23.781848907470703,0.000712949100710983,0.7519076287114839,0.3863029328699009,0.9521413083796999
1000.0,0.6397321224212646,0.7491949796676636,0.9922495241341679,0.0022495241341679018,20.95994758605957,0.002530179415101924,0.7466648002525617,0.3863617482353618,0.9519926487944698
3000.0,0.651470422744751,0.7454085946083069,0.9909755531223252,0.0009755531223252234,19.028560638427734,0.0014275558417177383,0.7439810387665892,0.3847845504065047,0.9532004215140786
10000.0,0.6554089784622192,0.7428209185600281,0.9902966147723825,0.00029661477238251965,18.0628604888916,0.0004399016159776697,0.7423810169440505,0.40959485104372645,0.9529322711178554
100000.0,0.6516290903091431,0.7395915985107422,0.9900045251774752,4.5251774751786655e-06,17.131145477294922,1.0238615590932181e-06,0.7395905746491831,0.3887602248088612,0.9497271455066599
1000000.0,0.6281120181083679,0.7213622331619263,0.9899877678936514,1.2232106348597505e-05,16.33806610107422,7.481221286169968e-05,0.7212874209490646,0.3924971585891294,0.9400326926319339
