rv,trace,rho,rho_error,penalty,objective,rms_radius,ari,trustworthiness_15,procrustes_to_baseline,eta,lambda,gradient_norm
0.7007971405982971,0.9544758796691895,0.9563886569831558,0.03361134301684421,0.0,0.7007971405982971,7.831401824951172,0.435001687978448,0.9322185883997205,5.83546514320851e-32,0.0,0.0,0.00021129226661287248
0.7015896439552307,0.9554087519645691,0.9573233987620933,0.03267660123790672,0.0005338802002370358,0.7010557637549937,8.072365760803223,0.4467431245963128,0.9316497554157932,0.0016181780547461478,1.0,501.0019781555038,4.319419895182364e-05
0.7010403871536255,0.9598109722137451,0.961734441095937,0.028265558904063015,0.003994709812104702,0.6970456773415208,9.696175575256348,0.40219262073545536,0.9305598881900768,0.06506179801269493,10.0,5010.019781555038,0.0002522576542105526
0.6924157738685608,0.9714636206626892,0.9734104415457808,0.016589558454219167,0.013760676607489586,0.6786550972610712,17.70900535583496,0.3883200287563794,0.9252517120894479,0.07371495745545745,100.0,50100.19781555038,0.0001705818431219086
0.6610620021820068,0.9818436503410339,0.9838112728868076,0.006188727113192405,0.01915018819272518,0.6419118139892817,27.941207885742188,0.42508189970878196,0.9190345213137666,0.07162347604773306,1000.0,501001.97815550386,9.430509817320853e-05
